_id,name,author,about,interests,country,languages
5877bf6d17334f313edb61e5,Time Sensitive,"[{'_id': '5877b40217334f313edb4648', 'name': 'Amy Sass'}]",,,,
5877bf6e17334f313edb61e7,Girl You Know It's True,"[{'_id': '5877b40217334f313edb4649', 'name': 'Bixby Elliot'}]","http://pavementgroup.org/event/girl-you-know-its-true
When Bixby, a 40-ish playwright fails to get his work produced he conjures up a radical new identity for himself: an impostor. His stand in - an African American Lesbian woman in a wheelchair - instantly shoots to fame. Needless to say, shit hits the fan. Told in tandem with the infamous Milli Vanilli scandal, Girl You Know it’s True is a hilarious and bold indictment of the institution of theatre and true intent behind the act of creation.",,,
5877bf6e17334f313edb61e8,Counterfeiters,"[{'_id': '5877b40317334f313edb464a', 'name': 'Aaron Weissman'}]",,,,
5877bf6e17334f313edb61e9,MilkMilkLemonade,"[{'_id': '5877b22a17334f313edb419d', 'name': 'Joshua Conkel'}]","http://pavementgroup.org/event/milkmilklemonade
Hailed by the New York Post as ""funny and poignant...incredibly open-hearted and generous,"" and awarded 4 stars by Time Out New York, who raved “this batch of MilkMilkLemonade tastes especially bittersweet,” MilkMilkLemonade is the story of 11-year old Emory, who dreams of being a singer and a dancer. His plans to ribbon dance his way to television's ""Reach For The Stars"" are thwarted by his Nanna, who is determined to mold Emory into a normal American boy, and erase his days of Jazz hands and Nina Simone covers.",,,
5877c1f517334f313edb6885,Push The Button,"[{'_id': '5877b59d17334f313edb4a56', 'name': 'Johannes Bockwoldt'}]",Part of the Regional Writers Showcase,,,
5877bf7d17334f313edb620f,Lying in Judgment and The Exes,"[{'_id': '5877b40d17334f313edb4665', 'name': 'Gary Corbin'}]",,,,
5877c1f517334f313edb6886,The Cell,"[{'_id': '5877b59d17334f313edb4a57', 'name': 'Maria Brandt'}]",Part of the Regional Writers Showcase,,,
5877c1f417334f313edb6883,Home Work,"[{'_id': '5877b59c17334f313edb4a54', 'name': 'Jeffery Jones'}]",Part of the Regional Writers Showcase,,,
5877c1f517334f313edb6887,Dad's Aquarium,"[{'_id': '5877b59d17334f313edb4a58', 'name': 'Mark Jabaut'}]",Part of the Regional Writers Showcase,,,
5877bf7d17334f313edb6211,The Godmother,"[{'_id': '5877b40e17334f313edb4667', 'name': 'Sandra deHelen'}]",,,,
5877c1f617334f313edb6888,Galileo's,"[{'_id': '5877b59e17334f313edb4a59', 'name': 'Bill Capossere'}]",Developed from the Regional Writers Showcase,,,
5877bf7e17334f313edb6212,Umbrella for Three; Good Ones; Going On,"[{'_id': '5877b40e17334f313edb4668', 'name': 'Brad Bolchunos, David Wester, Kristin Olson-Huddle'}]",,,,
5877c1f617334f313edb6889,Girls with Bite,"[{'_id': '5877b59e17334f313edb4a5a', 'name': 'Abby Johnson'}]",,,,
5877bf7e17334f313edb6213,Hail,"[{'_id': '5877b40c17334f313edb4662', 'name': 'Sally Sunbear'}]",,,,
5877c1f717334f313edb688c,Intertextuality,"[{'_id': '5877b59f17334f313edb4a5d', 'name': 'Hannah MacLagger'}]",Developed from the Young Writers Showcase,,,
5877bf7f17334f313edb6214,Crosswords Morning; An Island,"[{'_id': '5877b40f17334f313edb4669', 'name': 'Maggie McOmie, Jenni GreenMiller'}]",,,,
5877bf8017334f313edb6218,Dance Variations,"[{'_id': '5877b27e17334f313edb4272', 'name': 'Richard Washer'}]",,,,
5877bf7f17334f313edb6215,Night Breezes and the Ballerina,"[{'_id': '5877b40f17334f313edb466a', 'name': 'Heath Hyun Houghton'}]",,,,
5877bf8117334f313edb621a,FRONTIER,"[{'_id': '5877b41017334f313edb466d', 'name': 'Robin Rice Lichtig'}]",,,,
5877bf8217334f313edb621c,Serials @ The Flea,"[{'_id': '5877b41117334f313edb466f', 'name': 'The Bats'}]",,,,
5877bf8017334f313edb6217,Under the Upper Hand (a short movement piece),"[{'_id': '5877b28a17334f313edb4290', 'name': 'Mary ElizaBeth Peters'}]",,,,
5877c1f917334f313edb6891,Memories of a Revolution,"[{'_id': '5877b5a117334f313edb4a60', 'name': 'Jessie Atkin'}]",Part of the Regional Writers Showcase,,,
5877bf8317334f313edb6220,American Song: Episodes 1-4,"[{'_id': '5877b41217334f313edb4671', 'name': 'Arthur Yorinks'}]","Against the backdrop of the Great Depression, and the explosion of American media (both radio and film), Swing Blue is a screwball comedy of romance, both reflective of the stories told to lead American minds away from their troubles and of the period of cultural expansion as the shadow of European misery teases the horizon of the US.

http://www.theflea.org/show_detail.php?page_type=0&show_id=125",,,
5877bf8317334f313edb621f,I Hate Fucking Mexicans,"[{'_id': '5877b41217334f313edb4670', 'name': 'Luis Enrique Gutiérrez Ortiz Monasterio'}]","In a celebration of bigotry, a woman in a border town recounts the racial tensions that divide her community and lead to an explosive encounter. The play enters a bizarrely poetic world that is both disturbing and funny. Written by one of Mexico’s most well known playwrights, it explores the strong sentiment of fear and hatred that comes with the unknown.

http://www.theflea.org/show_detail.php?page_type=0&page_id=6&show_id=121",,,
5877c1fb17334f313edb6897,Just Like That,"[{'_id': '5877b5a317334f313edb4a66', 'name': 'Clara O’Connor'}]",Part of the Young Writers Showcase,,,
5877c1fa17334f313edb6892,Brilliant Corners,"[{'_id': '5877b5a117334f313edb4a61', 'name': 'Andrew Rosendorf'}]",,,,
5877c1fc17334f313edb6899,Home Work,"[{'_id': '5877b59c17334f313edb4a54', 'name': 'Jeffery Jones'}]",,,,
5877bf8617334f313edb6227,Skin And The November Sky | Cold Reads,"[{'_id': '5877b25417334f313edb4206', 'name': 'Stephen Spotswood'}]","Skin And The November Sky

Harry has spent his entire life retreating from society and immersing himself in his paintings. Gwen, Harry’s latest model, lost the use of her legs as a child. Newly arrived in the city, this is her first attempt to create an autonomous life in what she is finding to be a hostile world. This play follows Harry and Gwen from their disastrous last meeting to their unlikely first, peeling back the layers of a most unusual friendship.",,,
5877c1fb17334f313edb6896,Dear Diary,"[{'_id': '5877b5a217334f313edb4a65', 'name': ' Betsy Hahm'}]",Part of the Young Writers Showcase,,,
5877c1fc17334f313edb6898,Origins and Stumbles,"[{'_id': '5877b5a317334f313edb4a67', 'name': 'Cameron Bennett'}]",Part of the Young Writers Showcase,,,
5877c1fd17334f313edb689a,Confession,"[{'_id': '5877b5a417334f313edb4a68', 'name': 'Julie Otchych'}]",Part of the Young Writers Showcase,,,
5877bec417334f313edb6030,"October, Before I Was Born","[{'_id': '5877b38f17334f313edb4524', 'name': 'Lori Matthews Tate'}]",,,,
5877bec417334f313edb6031,Courting,"[{'_id': '5877b2b017334f313edb42ed', 'name': 'Cecilia Copeland'}]",,,,
5877bec517334f313edb6032,WE ARE THEATRE,"[{'_id': '5877b29417334f313edb42a9', 'name': 'Guerrilla Girls On Tour! '}]",,,,
5877bec617334f313edb6034,The World Premiere of TRUE BELIEVERS,"[{'_id': '5877b80a17334f313edb503f', 'name': 'Vagabond Theatre Group'}]",,[],,
5877bec617334f313edb6035,LISTEN! THE RIVER,"[{'_id': '5877b39017334f313edb4527', 'name': 'Robin Rice Lichtig'}]",,,,
5877bec717334f313edb6038,BURYING ELEPHANTS,"[{'_id': '5877b39117334f313edb4529', 'name': 'Robin Rice Lichtig'}]",,,,
5877bec717334f313edb6039,The Americans Across the Street,"[{'_id': '5877b29c17334f313edb42bc', 'name': 'Carter W. Lewis'}]",,,,
5877bec817334f313edb603a,American Sexy,"[{'_id': '5877b2ef17334f313edb438e', 'name': 'Trista Baldwin'}]",,,,
5877c1fd17334f313edb689c,Stop The Presses,"[{'_id': '5877b5a517334f313edb4a6a', 'name': 'David Andreatta'}]",,,,
5877c1fe17334f313edb689e,The Jim Pepper Project,"[{'_id': '5877b5a517334f313edb4a6b', 'name': 'Donald Horn'}]",,,,
5877bf8d17334f313edb623a,RASHEEDA SPEAKING,"[{'_id': '5877b41817334f313edb4681', 'name': 'Emeritus Joel Drake Johnson'}]",,,,
5877bec917334f313edb603e,Everything,"[{'_id': '5877b39217334f313edb452c', 'name': 'David Blomquist'}]",,,,
5877bf8e17334f313edb623c,Secret Things,"[{'_id': '5877b2af17334f313edb42ec', 'name': 'Elaine Romero'}]",,,,
5877bf8e17334f313edb623d,Community Arts Action for Gun Control,"[{'_id': '5877b41917334f313edb4683', 'name': 'Pittsburgh PACT'}]",,,,
5877bf8f17334f313edb623e,"True Colors: Fulfillment, Women, and the Body","[{'_id': '5877b41a17334f313edb4684', 'name': 'Katje Wagner'}]",,,,
5877bf8f17334f313edb623f,The Pulp Sampler,"[{'_id': '5877b41a17334f313edb4685', 'name': 'The Pulp Stage '}]",,,,
5877bf9517334f313edb624e,Theatre Uncut,"[{'_id': '5877b41d17334f313edb468c', 'name': 'Emma Callander'}]",,,,
5877bf8f17334f313edb6240,"True Colors: Fulfillment, Women & The Body","[{'_id': '5877b41a17334f313edb4684', 'name': 'Katje Wagner'}]",,,,
5877bf9517334f313edb624f,"Yesterday, Today, and Tomorrow","[{'_id': '5877b41d17334f313edb468d', 'name': 'Nathaniel Lachenmeyer'}]",,,,
5877bf9017334f313edb6241,A Noble Failure,"[{'_id': '5877b40617334f313edb4652', 'name': 'Susan Mach'}]",,,,
5877bf9117334f313edb6244,Room At The End of the Hall,"[{'_id': '5877b41b17334f313edb4688', 'name': 'Rocco Natale'}]",,,,
5877bf9117334f313edb6245,The Young Spectaculars and the Front Yard Adventure,"[{'_id': '5877b41c17334f313edb4689', 'name': 'David Kilpatrick'}]",,,,
5877bf9f17334f313edb6269,UNTIL DEATH,"[{'_id': '5877b23a17334f313edb41c5', 'name': 'Dana Lynn Formby'}]",,,,
5877bf9f17334f313edb626a,THE BEAUTIFUL DARK,"[{'_id': '5877b4d117334f313edb4853', 'name': 'Erik Gernand'}]",A woman must confront her darkest fears when she suspects her son might be planning an act of violence.,,,
5877bf9317334f313edb6249,Stop Hitting Yourself,"[{'_id': '5877b24d17334f313edb41f5', 'name': 'Rude Mechs'}]",,,,
5877bee317334f313edb607e,Something&#039;s Going on Here,"[{'_id': '5877b3a317334f313edb4556', 'name': 'Yusef Komunyakaa'}]",,,,
5877bf9317334f313edb624a,The Method Gun,"[{'_id': '5877b24d17334f313edb41f5', 'name': 'Rude Mechs'}]","The Method Gun explores the life and techniques of Stella Burden, actor-training guru of the 60s and 70s, whose sudden emigration to South America still haunts her most fervent followers. Ms. Burden’s training technique, The Approach (often referred to as ""the most dangerous acting technique in the world""), fused Western acting methods with risk-based rituals in order to infuse even the smallest role with sex, death and violence. A play about the ecstasy and excesses of performing, the dangers of public intimacy and the incompatibility of truth on stage and sanity in real life.

Using found text from the journals and performance reports of Stella Burden’s company, “The Method Gun” re-enacts the final months of her company’s rehearsals for their nine-years-in-the-making production of “A Streetcar Named Desire.” Stella left the company under mysterious circumstances in 1972. Diaries and letters from actors in the company express a sense of desperation, inadequacy, and frustration inherent to the process of creating meaningful work for the stage and in everyday life. Set amid swinging pendulums and talking tigers, “The Method Gun” bounces between interior monologues, rehearsal sequences of “Streetcar,” and group interactions - all gleaned from historical documents - to express a longing for the return of inspiration and a more believable presentation of self in everyday life.

For more info: http://rudemechs.com/shows/history/method_gun.htm",,,
5877c21c17334f313edb68eb,Christmas Belles,"[{'_id': '5877b4c017334f313edb4829', 'name': 'Jessie Jones, Nicholas Hope, Jamie Wooten'}]",,,,
5877becb17334f313edb6042,baby...maybe...,"[{'_id': '5877b39417334f313edb4530', 'name': 'F.J. Hartland'}]",,,,
5877befc17334f313edb60be,A Winter’s Captive,"[{'_id': '5877b2b017334f313edb42ee', 'name': 'Chiori Miyagawa'}]",,,,
5877becb17334f313edb6043,The Mid-Mortem Crisis of William Shakespeare,"[{'_id': '5877b39417334f313edb4531', 'name': 'Brian Edward'}]",,,,
5877befc17334f313edb60bf,Death Tax,"[{'_id': '5877b34017334f313edb445c', 'name': 'Lucas Hnath'}]",,,,
5877becc17334f313edb6045,IATI THEATER&#039;S PLAY DEVELOPMENT PROGRAM,"[{'_id': '5877b39417334f313edb4532', 'name': 'IATI Theater'}]",,,,
5877befd17334f313edb60c0,I came to look for you on Tuesday. I will come back in two days,"[{'_id': '5877b2b017334f313edb42ee', 'name': 'Chiori Miyagawa'}]",,,,
5877bedc17334f313edb606d,South Side Stories,"[{'_id': '5877b39f17334f313edb454d', 'name': 'Tami Dixon'}]",,,,
5877befe17334f313edb60c2,The Harvard Club,"[{'_id': '5877b2c817334f313edb432a', 'name': 'Don Wollner'}]",,,,
5877bedc17334f313edb606e,Midnight Radio:  Pittsburgh Ghost Stories,"[{'_id': '5877b39e17334f313edb4549', 'name': 'Bricolage'}]",,,,
5877befe17334f313edb60c3,The Romancers,"[{'_id': '5877b2c517334f313edb4324', 'name': 'Sarah Hammond'}]",,,,
5877bedd17334f313edb606f,Midnight Radio:  Cult Movie Classics,"[{'_id': '5877b39e17334f313edb4549', 'name': 'Bricolage'}]",,,,
5877befe17334f313edb60c4,Escape in Full View,"[{'_id': '5877b2ce17334f313edb433a', 'name': 'Susan Mosakowski'}]",,,,
5877bee217334f313edb607d,Somewhere Near Here (Bright Darkness),"[{'_id': '5877b3a317334f313edb4556', 'name': 'Yusef Komunyakaa'}]",,,,
5877beff17334f313edb60c6,Runway 69,"[{'_id': '5877b26217334f313edb4229', 'name': 'Carson Kreitzer'}]",,,,
5877bfa617334f313edb627d,The Pajama Men: In the Middle of No One,"[{'_id': '5877b42b17334f313edb46b1', 'name': 'The Pajama Men'}]",,,,
